title,vote_average,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Everybody's All-American,-1.137389175077423,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Feds,-0.31692351005993635,"Action, Comedy, Family",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
For Keeps,-0.018572359144487172,"Drama, Family, Romance",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Frantic,0.35436657949982475,"Crime, Drama, Mystery, Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Fresh Horses,-1.137389175077423,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Gorillas in the Mist,0.42895436722868757,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Great Outdoors,0.20519100404210053,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heartbreak Hotel,-0.31692351005993635,"Comedy, Music",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
High Spirits,-0.3915112977887991,"Horror, Fantasy, Comedy",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Hot to Trot,-0.764450236433111,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The House on Carroll Street,-0.5406868732465234,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Howling IV: The Original Nightmare,-2.107030415552634,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Imagine: John Lennon,0.8764810936018617,"Documentary, Music",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Johnny Be Good,-1.3611525382640102,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lady in White,0.13060321631323774,"Horror, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Lair of the White Worm,-0.2423357223310742,"Comedy, Horror",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Land Before Time,0.6527177304152746,"Animation, Adventure, Family",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
License to Drive,-0.018572359144487172,"Comedy, Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Little Nikita,-0.16774793460221143,"Drama, Action, Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Masquerade,-0.6898624487042483,"Drama, Romance, Mystery, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
The Milagro Beanfield War,0.42895436722868757,"Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Moon Over Parador,-0.0931601468733493,"Action, Comedy, Drama, Romance",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Moving,-0.3915112977887991,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Stepmother is an Alien,-0.6152746609753862,"Comedy, Science Fiction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A Night in the Life of Jimmy Reardon,-0.9136258118908354,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Off Limits,-0.3915112977887991,"Action, Crime, Drama, Mystery, Thriller",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Bagdad Cafe,0.6527177304152746,"Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Permanent Record,-0.31692351005993635,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Heat,-0.2423357223310742,"Action, Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Return of the Living Dead Part II,-0.2423357223310742,"Comedy, Horror",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Return of the Living Dead,0.8764810936018617,"Comedy, Horror",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Return to Snowy River,-0.0931601468733493,"Adventure, Drama, Action, Western, Family",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
The Man from Snowy River,0.5781299426864125,"Family, Drama, Action, Western, Romance",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
Rocket Gibraltar,0.056015428584375616,"Drama, Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Running on Empty,0.9510688813307244,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Salome's Last Dance,-0.31692351005993635,"Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Salsa,-0.9882135996196981,"Drama, Music, Romance",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Satisfaction,-1.211976962806285,"Music, Comedy",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Serpent and the Rainbow,0.056015428584375616,"Horror, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Shakedown,0.056015428584375616,"Action, Adventure, Crime, Drama",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shoot to Kill,0.42895436722868757,"Action, Adventure, Crime, Thriller",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Short Circuit 2,-0.46609908551766127,"Comedy, Family, Science Fiction, Drama",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Short Circuit,0.20519100404210053,"Comedy, Family, Science Fiction",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
The Vanishing,0.9510688813307244,"Horror, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Stormy Monday,-0.16774793460221143,"Romance, Crime, Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Sunset,-0.3915112977887991,"Action, Comedy, Crime, Mystery, Thriller",1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Sweet Hearts Dance,-0.46609908551766127,"Comedy, Drama, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Switching Channels,-0.31692351005993635,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Telephone,-0.2423357223310742,"Drama, Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tetsuo: The Iron Man,0.42895436722868757,"Horror, Science Fiction",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
They Live,0.7273055181441367,"Action, Horror, Science Fiction, Thriller",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
To Kill a Priest,0.42895436722868757,"Drama, Thriller, History",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Torch Song Trilogy,0.6527177304152746,"Comedy, Drama, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Track 29,0.056015428584375616,"Drama, Mystery",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Tucker: The Man and His Dream,0.27977879177096265,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Twins,-0.31692351005993635,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vice Versa,-0.3915112977887991,"Comedy, Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Watchers,-0.764450236433111,"Action, Horror, Science Fiction, Thriller",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Waxwork,-0.31692351005993635,"Horror, Comedy",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Without a Clue,0.13060321631323774,"Comedy, Thriller, Crime, Mystery",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Young Einstein,-1.211976962806285,"Comedy, Science Fiction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Always,-0.0931601468733493,"Fantasy, Drama, Romance",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
American Ninja,-0.46609908551766127,"Action, Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Ninja 2: The Confrontation,-0.9136258118908354,"Action, Adventure, Drama",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
American Ninja 3: Blood Hunt,-1.510328113721735,"Action, Adventure, Drama",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Best of the Best 2,-0.018572359144487172,"Action, Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Big Picture,-0.16774793460221143,"Comedy, Drama, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Bill & Ted's Excellent Adventure,0.42895436722868757,"Adventure, Comedy, Science Fiction",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Black Rain,0.056015428584375616,"Action, Thriller, Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Blaze,-0.16774793460221143,"Drama, Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Blind Fury,0.056015428584375616,"Action, Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Breaking In,-0.6152746609753862,"Action, Adventure, Comedy",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.H.U.D. II: Bud the Chud,-1.957854840094909,"Horror, Comedy, Science Fiction",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Casualties of War,0.5035421549575497,"Drama, History, War",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Chances Are,0.27977879177096265,"Fantasy, Comedy, Science Fiction, Romance",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Cookie,-0.8390380241619732,"Comedy, Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyborg,-0.9136258118908354,"Action, Science Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dad,-0.3915112977887991,"Drama, Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Bang,-0.5406868732465234,"Action, Adventure, Drama, Thriller",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Disorganized Crime,-1.0628013873485602,"Action, Comedy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dream a Little Dream,-0.2423357223310742,"Fantasy, Comedy, Science Fiction, Romance",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
The Dream Team,-0.0931601468733493,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Dry White Season,0.27977879177096265,"Drama, Mystery",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Earth Girls Are Easy,-0.46609908551766127,"Music, Comedy, Drama, Romance, Science Fiction",0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
Eddie and the Cruisers II: Eddie Lives!,0.20519100404210053,"Drama, Thriller, Music",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Eddie and the Cruisers,0.35436657949982475,"Drama, Music",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Enemies: A Love Story,-0.31692351005993635,"Comedy, Drama, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Erik the Viking,-0.0931601468733493,"Adventure, Fantasy, Comedy",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Experts,-1.3611525382640102,"Action, Comedy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Family Business,-0.5406868732465234,"Action, Comedy, Crime, Drama, Thriller",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Farewell to the King,-0.16774793460221143,"War, Adventure",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fat Man and Little Boy,0.27977879177096265,"War, Drama, History",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
The Girl in a Swing,-1.0628013873485602,"Drama, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Gleaming the Cube,-0.5406868732465234,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Going Overboard,-2.703732717383533,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great Balls of Fire!,-0.0931601468733493,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gross Anatomy,-0.16774793460221143,"Comedy, Drama, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Happy Together,-0.6898624487042483,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Harlem Nights,-0.31692351005993635,"Comedy, Crime, Drama",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Her Alibi,-0.8390380241619732,"Comedy, Crime, Mystery, Romance",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Homer and Eddie,-0.3915112977887991,"Drama, Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
How to Get Ahead in Advertising,0.20519100404210053,"Fantasy, Comedy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Immediate Family,-0.2423357223310742,"Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
In Country,-0.6152746609753862,"Drama, Comedy, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
An Innocent Man,0.20519100404210053,"Action, Crime, Drama, Thriller",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Jacknife,-0.018572359144487172,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The January Man,-0.764450236433111,"Crime, Mystery, Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Johnny Handsome,-0.018572359144487172,"Crime, Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesus of Montreal,0.5035421549575497,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
K-9,-0.46609908551766127,"Action, Comedy, Crime",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kickboxer,0.13060321631323774,"Action, Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Last Exit to Brooklyn,-0.018572359144487172,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lean On Me,0.42895436722868757,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Let It Ride,0.7273055181441367,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leviathan,-0.0931601468733493,"Adventure, Horror, Action, Thriller, Science Fiction",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Little Monsters,-0.3915112977887991,"Adventure, Fantasy, Comedy, Family",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Lock Up,0.056015428584375616,"Action, Adventure, Crime, Drama, Thriller",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Look Who's Talking,-0.2423357223310742,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Loverboy,-0.46609908551766127,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Major League,0.42895436722868757,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meet the Feebles,0.20519100404210053,"Comedy, Music",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Millennium,-0.8390380241619732,"Mystery, Drama, Science Fiction, Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
Miracle Mile,0.8018933058729996,"Romance, Science Fiction, Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Miss Firecracker,-0.8390380241619732,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York Stories,0.056015428584375616,"Comedy, Drama, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Next of Kin,-0.8390380241619732,"Adventure, Drama, Action, Thriller",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
No Holds Barred,-0.3915112977887991,"Action, Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Gringo,-0.31692351005993635,"Action, Drama, Romance",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Package,-0.3915112977887991,"Action, Adventure, Crime, Drama, Thriller",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Parents,-0.018572359144487172,"Comedy, Drama, Horror",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Penn & Teller Get Killed,-0.16774793460221143,"Comedy, Adventure",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pink Cadillac,-0.6152746609753862,"Action, Adventure, Comedy, Drama, Romance",1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Punisher,-0.46609908551766127,"Action, Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Red Scorpion,-0.9136258118908354,"Action, History, War",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Jurassic Park III,-0.31692351005993635,"Adventure, Action, Thriller, Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
America's Sweethearts,-0.46609908551766127,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brother,0.5035421549575497,"Crime, Drama, Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ghost World,0.7273055181441367,"Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hedwig and the Angry Inch,0.9510688813307244,"Comedy, Music",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Planet of the Apes,-0.3915112977887991,"Thriller, Science Fiction, Action, Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Bread and Tulips,0.6527177304152746,"Drama, Comedy, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Cure,0.9510688813307244,"Crime, Horror, Mystery, Thriller",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Greenfingers,0.35436657949982475,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Monkey's Mask,-0.9882135996196981,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wet Hot American Summer,0.20519100404210053,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Relentless,-0.0931601468733493,"Mystery, Thriller, Horror, Crime",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Renegades,-0.6898624487042483,"Action, Crime, Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Return of Swamp Thing,-1.137389175077423,"Horror, Science Fiction",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Return of the Musketeers,0.056015428584375616,"Comedy, Action, Adventure",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Road House,0.13060321631323774,"Action, Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Romero,0.42895436722868757,"Drama, History",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Rosalie Goes Shopping,0.27977879177096265,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rude Awakening,-1.510328113721735,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Sangre,0.7273055181441367,"Fantasy, Horror, Mystery",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Scandal,-0.2423357223310742,"Drama, History, Romance",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Scenes from the Class Struggle in Beverly Hills,-1.0628013873485602,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sea of Love,0.42895436722868757,"Drama, Crime, Mystery",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"See No Evil, Hear No Evil",0.20519100404210053,"Crime, Comedy",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
She's Out of Control,-1.0628013873485602,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Shirley Valentine,0.27977879177096265,"Romance, Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Shocker,-0.46609908551766127,"Thriller, Comedy, Horror",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Skin Deep,-0.2423357223310742,"Romance, Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Slaves of New York,-0.9882135996196981,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Some Girls,-0.9136258118908354,"Comedy, Drama, Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Stepfather II: Make Room For Daddy,-0.2423357223310742,"Horror, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Stepfather,0.35436657949982475,"Drama, Horror, Mystery, Thriller",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
Sweetie,-0.9136258118908354,"Drama, Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Tall Guy,-0.31692351005993635,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tango & Cash,-0.018572359144487172,"Action, Adventure, Comedy",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tap,-0.0931601468733493,"Action, Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Fugitives,-0.0931601468733493,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troop Beverly Hills,-0.3915112977887991,"Adventure, Comedy, Family",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Turner & Hooch,-0.16774793460221143,"Action, Comedy, Thriller, Crime, Family",1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
UHF,0.42895436722868757,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uncle Buck,0.35436657949982475,"Comedy, Drama, Family",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Vampire's Kiss,-0.0931601468733493,"Comedy, Horror",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The War of the Roses,0.42895436722868757,"Comedy, Drama, Thriller",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Warlock,-0.2423357223310742,"Adventure, Comedy, Fantasy, Horror",0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
The Wizard,-0.018572359144487172,"Adventure, Comedy, Drama, Family, Romance",0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Worth Winning,-0.0931601468733493,"Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Warlock: The Armageddon,-0.6898624487042483,"Fantasy, Horror, Science Fiction",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Weekend at Bernie's II,-0.9136258118908354,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy Liar,0.42895436722868757,"Romance, Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Black Robe,1.0256566690595865,"Adventure, Drama, History",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
The Cat o' Nine Tails,0.5781299426864125,"Horror, Mystery, Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
The Cotton Club,0.27977879177096265,"Music, Drama, Crime, Romance",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Def-Con 4,-2.479969354196946,"Horror, Science Fiction, Thriller, Action",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
The Hotel New Hampshire,-0.2423357223310742,"Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Idiot Box,-1.0628013873485602,"Comedy, Drama, Foreign, Thriller",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Left Luggage,0.5781299426864125,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Who'll Stop the Rain,0.5035421549575497,"War, Drama, Thriller, Crime, Action",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"Zorro, The Gay Blade",-0.5406868732465234,"Western, Action, Comedy, Adventure, Romance",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Basket Case,0.056015428584375616,"Comedy, Horror",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Orphans,0.5035421549575497,"Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Original Sin,-0.2423357223310742,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Princess Diaries,0.27977879177096265,"Comedy, Family, Romance",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Rush Hour 2,0.20519100404210053,"Action, Comedy, Crime, Thriller",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thomas in Love,-0.0931601468733493,"Drama, Comedy, Science Fiction, Romance, Foreign",0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
